shipment_id,timestamp,route,product_type,sensor_position,temperature_c,humidity_pct,simulated_excursion,out_of_range,temp_change,rolling_mean_60m,rolling_std_60m,abs_deviation,ai_anomaly,anomaly_score,risk_score,risk_level
CC001,2026-08-01 11:40:00,Route-A,Strawberries,Front-Bottom,4.943233758533572,85.05776811855884,0,0,-0.18628950036819347,4.8834965680290034,0.2553743967631563,0.059737190504568716,0,0.3706148515711511,31.850973164889606,Medium
CC001,2026-08-01 11:50:00,Route-A,Strawberries,Front-Bottom,4.945581515841544,85.4815906277545,0,0,0.002347757307972209,4.845861918700568,0.21842823209174117,0.09971959714097611,0,0.353871384965781,31.275259586161962,Medium
CC001,2026-08-01 12:00:00,Route-A,Strawberries,Front-Bottom,4.588245323573439,85.40104219759161,0,0,-0.35733619226810553,4.801186592822613,0.24200684608640322,0.2129412692491739,0,0.37887498757527793,34.904520558539524,Medium
CC001,2026-08-01 12:10:00,Route-A,Strawberries,Front-Bottom,4.988236194879423,86.14870654909498,0,0,0.39999087130598454,4.881625800264638,0.20081357161364435,0.10661039461478516,0,0.3837173337600716,30.620038454476617,Medium
CC001,2026-08-01 12:20:00,Route-A,Strawberries,Front-Bottom,4.759741142353187,85.0578119523534,0,0,-0.22849505252623636,4.892426865680489,0.1902276510756129,0.13268572332730155,0,0.35755113511025505,32.55578762789665,Medium
CC001,2026-08-01 12:30:00,Route-A,Strawberries,Front-Bottom,5.017639554663568,84.24940054006458,0,0,0.25789841231038135,4.873779581640789,0.1663189626953087,0.14385997302277964,0,0.37554564021942866,29.833088522680256,Medium
CC001,2026-08-01 12:40:00,Route-A,Strawberries,Front-Bottom,4.67680327966608,82.80099675728744,0,0,-0.34083627499748825,4.82937450182954,0.1791395550590297,0.15257122216346009,0,0.3981408204077756,33.14972992894638,Medium
CC001,2026-08-01 12:50:00,Route-A,Strawberries,Front-Bottom,4.79433233048634,85.84152390916854,0,0,0.11752905082026022,4.80416630427034,0.1699211965915342,0.009833973783999639,0,0.3711686687491845,31.934104919414896,Medium
CC001,2026-08-01 13:00:00,Route-A,Strawberries,Front-Bottom,4.819188808221215,83.75586053376621,0,0,0.024856477734874538,4.84265688504497,0.13347713071918096,0.023468076823754735,0,0.3817242957481645,31.15959288542658,Medium
CC001,2026-08-01 13:10:00,Route-A,Strawberries,Front-Bottom,4.781400487992486,84.09476482516541,0,0,-0.0377883202287288,4.808184267230479,0.11358658774626465,0.026783779237993244,0,0.3765776617933734,31.20762767626285,Medium
CC001,2026-08-01 13:20:00,Route-A,Strawberries,Front-Bottom,4.811478595381603,85.12787395695752,0,0,0.03007810738911676,4.816807176068548,0.11111035369245445,0.005328580686945195,0,0.37100094966217406,30.89476818105546,Medium
CC001,2026-08-01 13:30:00,Route-A,Strawberries,Front-Bottom,5.024239740664602,86.29855131664037,0,0,0.2127611452829994,4.817907207068721,0.11350323135652673,0.206332533595881,0,0.38122601949786245,28.980350847589055,Medium
CC001,2026-08-01 13:40:00,Route-A,Strawberries,Front-Bottom,5.065829510183033,83.87194110858289,0,0,0.04158976951843041,4.88274491215488,0.12707989588434607,0.18308459802815236,0,0.37257301633257134,28.80276126158739,Medium
CC001,2026-08-01 13:50:00,Route-A,Strawberries,Front-Bottom,4.894672692131722,84.7914767989955,0,0,-0.171156818051311,4.8994683057624435,0.11949389579827042,0.0047956136307218955,0,0.38590037351119527,30.257908759099944,Medium
CC001,2026-08-01 14:00:00,Route-A,Strawberries,Front-Bottom,5.026929060480201,84.87079658361971,0,0,0.13225636834847965,4.934091681138941,0.12165749726031341,0.09283737934126002,0,0.3650763873765608,29.078012737836197,Medium
CC001,2026-08-01 14:10:00,Route-A,Strawberries,Front-Bottom,4.997852262355415,84.50205386209491,0,0,-0.029076798124786585,4.970166976866095,0.09689683449935757,0.027685285489319256,0,0.3739691424024325,28.973140112565726,Medium
CC001,2026-08-01 14:20:00,Route-A,Strawberries,Front-Bottom,4.9757550867818665,85.73183349575855,0,0,-0.022097175573548178,4.997546392099474,0.05881566621761809,0.02179130531760709,0,0.38436817450637817,28.60448003109716,Medium
CC001,2026-08-01 14:30:00,Route-A,Strawberries,Front-Bottom,4.869502981019783,83.56168553340945,0,0,-0.1062521057620831,4.97175693215867,0.07614251868986888,0.10225395113888691,0,0.39021230150070896,29.83836045433336,Medium
CC001,2026-08-01 14:40:00,Route-A,Strawberries,Front-Bottom,5.012442052326114,85.06378974108394,0,0,0.14293907130633077,4.9628590225158495,0.06529779177430772,0.049583029810264634,0,0.3776277975330367,28.365414730291903,Medium
CC001,2026-08-01 14:50:00,Route-A,Strawberries,Front-Bottom,5.029126105650994,85.6202114542323,0,0,0.01668405332488021,4.9852679247690626,0.06007995557226412,0.04385818088193183,0,0.37944856313211417,28.134210031783187,Medium
CC001,2026-08-01 15:00:00,Route-A,Strawberries,Front-Bottom,4.861629438141863,85.26840530763602,0,0,-0.1674966675091314,4.957717987712673,0.07354568140099445,0.09608854957081014,0,0.3741949398096189,29.871582038047844,Medium
CC001,2026-08-01 15:10:00,Route-A,Strawberries,Front-Bottom,4.925768342612055,84.38825973038249,0,0,0.06413890447019188,4.945704001088779,0.07153857817575787,0.019935658476724072,0,0.3888569249919678,29.253535532025865,Medium
CC001,2026-08-01 15:20:00,Route-A,Strawberries,Front-Bottom,5.0738854286390485,85.33831043421009,0,0,0.14811708602699358,4.962059058064976,0.08889468389320972,0.11182637057407252,0,0.3740814068813922,28.1561371625402,Medium
CC001,2026-08-01 15:30:00,Route-A,Strawberries,Front-Bottom,5.100323180162677,86.23115200297202,0,0,0.026437751523628705,5.000529091255459,0.09075461802217963,0.09979408890721775,0,0.37238239627703296,27.94169011884149,Medium
CC001,2026-08-01 15:40:00,Route-A,Strawberries,Front-Bottom,5.293527520463089,84.53865904467047,0,0,0.19320434030041156,5.047376669278288,0.15081113416375783,0.24615085118480096,0,0.38566787864777213,27.071498074878054,Medium
CC001,2026-08-01 15:50:00,Route-A,Strawberries,Front-Bottom,4.976657160830068,86.70717851809334,0,0,-0.3168703596330209,5.038631845141467,0.1535769025902889,0.06197468431139885,0,0.370866632288233,30.017629564578712,Medium
CC001,2026-08-01 16:00:00,Route-A,Strawberries,Front-Bottom,5.115740327826103,84.03869975756702,0,0,0.13908316699603507,5.08098366008884,0.12789302849521447,0.0347566677372626,0,0.37958097775153093,28.35744242235561,Medium
CC001,2026-08-01 16:10:00,Route-A,Strawberries,Front-Bottom,4.688540216163104,85.40630354935404,0,0,-0.42720011166299887,5.041445639014015,0.2011584772890186,0.3529054228509114,0,0.4101108867761174,33.37242517784016,Medium
CC001,2026-08-01 16:20:00,Route-A,Strawberries,Front-Bottom,5.049589948805417,85.21645712859751,0,0,0.36104973264231255,5.037396392375077,0.20061868126731733,0.012193556430339925,0,0.39755056066825334,30.054705688293442,Medium
CC001,2026-08-01 16:30:00,Route-A,Strawberries,Front-Bottom,5.115387201695105,85.84273368908295,0,0,0.06579725288968863,5.039907062630481,0.20165527084285512,0.07548013906462447,0,0.35737311229671,29.467113047104366,Medium
CC001,2026-08-01 16:40:00,Route-A,Strawberries,Front-Bottom,5.00310473767025,85.5253586981268,0,0,-0.11228246402485542,4.991503265498341,0.1589325330597414,0.011601472171908433,0,0.3628587292976959,29.8555279005855,Medium
CC001,2026-08-01 16:50:00,Route-A,Strawberries,Front-Bottom,5.106071991261207,83.43885559264305,0,0,0.1029672535909576,5.013072403903531,0.16517382966667585,0.0929995873576761,0,0.3688989067359704,29.00528085843907,Medium
CC001,2026-08-01 17:00:00,Route-A,Strawberries,Front-Bottom,5.0396327416604265,84.55223668337082,0,0,-0.06643924960078085,5.000387806209251,0.15850004723089248,0.039244935451175245,0,0.363208060249129,29.514200576576144,Medium
CC001,2026-08-01 17:10:00,Route-A,Strawberries,Front-Bottom,5.087485908768737,86.03911320032945,0,0,0.047853167108310224,5.066878754976857,0.04341015389225773,0.020607153791879718,0,0.39634953611477436,27.34919814467045,Medium
CC001,2026-08-01 17:20:00,Route-A,Strawberries,Front-Bottom,5.035359154718467,85.02971172797515,0,0,-0.052126754050269675,5.064506955962366,0.04490665229778727,0.02914780124389882,0,0.39171721306847257,27.84947419954753,Medium
CC001,2026-08-01 17:30:00,Route-A,Strawberries,Front-Bottom,4.984965534815194,85.98936345636533,0,0,-0.05039361990327329,5.04277001148238,0.04687452793000676,0.05780447666718658,0,0.38719206697417385,28.340933849810828,Medium
CC001,2026-08-01 17:40:00,Route-A,Strawberries,Front-Bottom,5.22237986586762,85.1798374411156,0,0,0.2374143310524266,5.079315866181942,0.08204739571085712,0.14306399968567796,0,0.38632006849898726,26.692228831876335,Medium
CC001,2026-08-01 17:50:00,Route-A,Strawberries,Front-Bottom,4.795953920164624,86.61473280639653,0,0,-0.42642594570299597,5.027629520999178,0.13943321574576537,0.23167560083455374,0,0.39028079918659786,31.461920634677426,Medium
CC001,2026-08-01 18:00:00,Route-A,Strawberries,Front-Bottom,5.00130965940013,84.48274616045495,0,0,0.20535573923550565,5.021242340622462,0.13965098612998642,0.019932681222331716,0,0.38096235251000243,29.582759580781936,Medium
CC001,2026-08-01 18:10:00,Route-A,Strawberries,Front-Bottom,4.933715175204807,85.61636456759955,0,0,-0.06759448419532266,4.995613885028473,0.1391717482708978,0.061898709823665854,0,0.3570255524670813,30.1951871180194,Medium
CC001,2026-08-01 18:20:00,Route-A,Strawberries,Front-Bottom,4.896130639038155,86.53493853399385,0,0,-0.03758453616665225,4.9724091324150885,0.14277979135076588,0.07627849337693338,0,0.35928186560660064,30.593832679078403,Medium
CC001,2026-08-01 18:30:00,Route-A,Strawberries,Front-Bottom,4.9883980174653,86.87373327196931,0,0,0.09226737842714527,4.972981212856773,0.14284702421721368,0.015416804608527457,0,0.3700593466813273,29.74905686982629,Medium
CC001,2026-08-01 18:40:00,Route-A,Strawberries,Front-Bottom,4.936844367688461,85.65462985339592,0,0,-0.05155364977683963,4.925391963160246,0.07422145912550028,0.011452404528214721,0,0.3771326042246008,29.192248516404952,Medium
CC001,2026-08-01 18:50:00,Route-A,Strawberries,Front-Bottom,4.966541121881317,85.47621080243374,0,0,0.029696754192856112,4.953823163446361,0.03907217005555382,0.012717958434955712,0,0.38845586406497723,28.392788933587905,Medium
CC001,2026-08-01 19:00:00,Route-A,Strawberries,Front-Bottom,5.104111850199488,84.73937667882196,0,0,0.1375707283181713,4.970956861912922,0.07239269672198174,0.13315498828656658,0,0.38449359417929607,27.631531824001083,Medium
CC001,2026-08-01 19:10:00,Route-A,Strawberries,Front-Bottom,4.858958151910318,86.71174711328428,0,0,-0.24515369828916977,4.958497358030507,0.08535671629674017,0.09953920612018852,0,0.38008497678793546,30.073234351939853,Medium
CC001,2026-08-01 19:20:00,Route-A,Strawberries,Front-Bottom,4.774190650318349,84.4127549959163,0,0,-0.08476750159196911,4.938174026577205,0.1131635746576351,0.16398337625885606,0,0.3688555991310402,31.26737265861299,Medium
CC001,2026-08-01 19:30:00,Route-A,Strawberries,Front-Bottom,5.034035378279934,85.91627505034178,0,0,0.25984472796158453,4.945780253379644,0.11861685758693528,0.08825512490028942,0,0.3680294174319446,28.96726189623797,Medium
CC001,2026-08-01 19:40:00,Route-A,Strawberries,Front-Bottom,5.287456047612661,85.13600360899055,0,0,0.2534206693327272,5.004215533367011,0.18249613757417418,0.2832405142456498,0,0.385731024348566,27.602428293829888,Medium
CC001,2026-08-01 19:50:00,Route-A,Strawberries,Front-Bottom,5.116982421412256,86.77548091839446,0,0,-0.17047362620040474,5.029289083288835,0.18657390678869398,0.0876933381234215,0,0.3598695494991585,29.22626973888473,Medium
CC001,2026-08-01 20:00:00,Route-A,Strawberries,Front-Bottom,5.001413436235867,87.10711340154498,0,0,-0.11556898517638903,5.012172680961565,0.18301360132550995,0.01075924472569767,0,0.3670592730949115,30.23224752105386,Medium
CC001,2026-08-01 20:10:00,Route-A,Strawberries,Front-Bottom,4.955597398703111,83.9724988846708,0,0,-0.04581603753275676,5.028279222093697,0.17066894151980042,0.07268182339058615,0,0.36200721165480837,30.467057968018494,Medium
CC001,2026-08-01 20:20:00,Route-A,Strawberries,Front-Bottom,4.991742972145508,84.61859826594886,0,0,0.03614557344239788,5.064537942398223,0.12208616994742186,0.07279497025271464,0,0.36022144655925903,29.40698197121084,Medium
CC001,2026-08-01 20:30:00,Route-A,Strawberries,Front-Bottom,4.8468358595156165,86.0149802421793,0,0,-0.14490711262989198,5.03333802260417,0.15175529312999753,0.18650216308855327,0,0.3584753343646634,31.18033401805681,Medium
CC001,2026-08-01 20:40:00,Route-A,Strawberries,Front-Bottom,4.9110605349674215,85.5399361720416,0,0,0.06422467545180499,4.970605437163297,0.09155533262111916,0.05954490219587516,0,0.3640347355575583,29.688608418782092,Medium
CC001,2026-08-01 20:50:00,Route-A,Strawberries,Front-Bottom,5.079246560563631,85.84326123947307,0,0,0.16818602559621,4.964316127021859,0.08006401726163187,0.11493043354177246,0,0.3777694665229455,27.974533453757854,Medium
CC001,2026-08-01 21:00:00,Route-A,Strawberries,Front-Bottom,4.63633404823168,87.02354917690936,0,0,-0.4429125123319517,4.903469562354495,0.15233741586757005,0.2671355141228151,0,0.39723011797571445,33.11866579588983,Medium
CC001,2026-08-01 21:10:00,Route-A,Strawberries,Front-Bottom,4.684700046136503,86.60261167771083,0,0,0.04836599790482321,4.858320003593394,0.17259509571942036,0.17361995745689107,0,0.3611703025170034,32.97917601287337,Medium
CC001,2026-08-01 21:20:00,Route-A,Strawberries,Front-Bottom,4.911713665691283,85.0689718560023,0,0,0.22701361955478028,4.844981785851022,0.16305034905309915,0.06673187984026097,0,0.3633667483545566,30.7550466336264,Medium
CC001,2026-08-01 21:30:00,Route-A,Strawberries,Front-Bottom,4.898636383697404,85.30259919635671,0,0,-0.01307728199387892,4.853615206547988,0.16453281994484,0.045021177149416225,0,0.35456412361134426,30.8971587819464,Medium
CC001,2026-08-01 21:40:00,Route-A,Strawberries,Front-Bottom,4.715394558440041,84.76354241749098,0,0,-0.18324182525736354,4.8210042104600905,0.17016425218364845,0.1056096520200498,0,0.36583996256713114,32.66134699705436,Medium
CC001,2026-08-01 21:50:00,Route-A,Strawberries,Front-Bottom,5.079837544345264,85.14623454614383,0,0,0.3644429859052236,4.821102707757029,0.17034370474949198,0.2587348365882356,0,0.39994735799312775,29.323311414744126,Medium
CC001,2026-08-01 22:00:00,Route-A,Strawberries,Front-Bottom,5.171117794328982,85.94051251340716,0,0,0.09128024998371753,4.910233332106579,0.19276430314891865,0.26088446222240247,0,0.3700906480157461,28.822884765884783,Medium
CC001,2026-08-01 22:10:00,Route-A,Strawberries,Front-Bottom,4.696879455983997,83.78025523259205,0,0,-0.47423833834498463,4.9122632337478285,0.18995803389931787,0.21538377776383122,0,0.40404009991343626,33.12797549530313,Medium
CC001,2026-08-01 22:20:00,Route-A,Strawberries,Front-Bottom,4.750018015912392,86.76149141903521,0,0,0.05313855992839489,4.885313958784681,0.20118941392312667,0.13529594287228885,0,0.3622977422233667,32.80934272964998,Medium
CC001,2026-08-01 22:30:00,Route-A,Strawberries,Front-Bottom,4.778478841216844,86.23439959125635,0,0,0.028460825304452264,4.865287701704586,0.20553143354631032,0.08680886048774195,0,0.3611310228790043,32.61358212537358,Medium
CC001,2026-08-01 22:40:00,Route-A,Strawberries,Front-Bottom,4.639969694515443,84.80423704916672,0,0,-0.13850914670140124,4.852716891050487,0.21843440624634264,0.2127471965350436,0,0.3737718039596934,34.07679389397025,Medium
CC001,2026-08-01 22:50:00,Route-A,Strawberries,Front-Bottom,4.862147921903276,85.17008164387855,0,0,0.22217822738783255,4.8164352873101555,0.1893013331865573,0.04571263459312025,0,0.3667307299931891,31.60316404701834,Medium
CC001,2026-08-01 23:00:00,Route-A,Strawberries,Front-Bottom,4.936978265135092,85.49629563561062,0,0,0.0748303432318167,4.7774120324445075,0.10841495831012336,0.1595662326905849,0,0.3645381921871636,29.703923610913506,Medium
CC001,2026-08-01 23:10:00,Route-A,Strawberries,Front-Bottom,4.944115937416742,86.41891856852546,0,0,0.007137672281649188,4.818618112683298,0.11822526438682801,0.1254978247334435,0,0.360459595337678,29.78564953948229,Medium
CC001,2026-08-01 23:20:00,Route-A,Strawberries,Front-Bottom,4.877585814557509,85.57178299446386,0,0,-0.06653012285923232,4.839879412457484,0.11484339343253262,0.037706402100025294,0,0.3614529814035249,30.34478093471082,Medium
CC001,2026-08-01 23:30:00,Route-A,Strawberries,Front-Bottom,5.182873594267107,86.47925284526504,0,0,0.3052877797095981,4.907278537965862,0.1746792208399767,0.2755950563012455,0,0.38916745673474995,28.44384703181784,Medium
CC001,2026-08-01 23:40:00,Route-A,Strawberries,Front-Bottom,4.665693348670746,85.25820099475789,0,0,-0.5171802455963617,4.911565813658412,0.16695104220643828,0.24587246498766646,0,0.39801539611187736,33.06874327028141,Medium
CC001,2026-08-01 23:50:00,Route-A,Strawberries,Front-Bottom,4.877880729922756,84.83380482890239,0,0,0.21218738125201053,4.914187948328325,0.16614123857036361,0.03630721840556905,0,0.37615320245496514,31.111545220930186,Medium
CC001,2026-08-02 00:00:00,Route-A,Strawberries,Front-Bottom,4.736951242180536,86.0357974494287,0,0,-0.1409294877422198,4.8808501111692335,0.18013302801860698,0.14389886898869708,0,0.3563263733544427,32.613275700290856,Medium
CC001,2026-08-02 00:10:00,Route-A,Strawberries,Front-Bottom,4.987430541540021,84.64090480447318,0,0,0.2504792993594842,4.888069211856446,0.18400199444278348,0.0993613296835747,0,0.36712331080848953,30.375249952524904,Medium
CC001,2026-08-02 00:20:00,Route-A,Strawberries,Front-Bottom,4.711610147789268,86.35484661382118,0,0,-0.2758203937507524,4.860406600728406,0.1978485527572145,0.14879645293913768,0,0.36307221191782196,33.11130193662326,Medium
CC001,2026-08-02 00:30:00,Route-A,Strawberries,Front-Bottom,4.747978326788315,85.2554509913512,0,0,0.036368178999047096,4.787924056148607,0.120708813586505,0.039945729360291615,0,0.3631071756766543,31.620830874904687,Medium
CC001,2026-08-02 00:40:00,Route-A,Strawberries,Front-Bottom,4.507837219365172,85.76785377057426,0,0,-0.24014110742314365,4.761614701264345,0.16260890858102756,0.2537774818991734,0,0.37921063335067084,34.45062578453468,Medium
CC001,2026-08-02 00:50:00,Route-A,Strawberries,Front-Bottom,4.438997749727277,85.87538412131826,0,0,-0.06883946963789445,4.688467537898432,0.1952788512347212,0.2494697881711545,0,0.37485106644956334,35.57170339602078,Medium
CC001,2026-08-02 01:00:00,Route-A,Strawberries,Front-Bottom,4.89107387914854,84.90975366007784,0,0,0.45207612942126296,4.714154644059765,0.21232467783747613,0.17691923508877494,0,0.40765746832592165,31.683359608700528,Medium
CC001,2026-08-02 01:10:00,Route-A,Strawberries,Front-Bottom,4.767257123392972,86.12417283837839,0,0,-0.12381675575556805,4.677459074368591,0.17056940654869895,0.08979804902438104,0,0.3558994850957913,32.192017467128245,Medium
CC001,2026-08-02 01:20:00,Route-A,Strawberries,Front-Bottom,4.503996521827012,85.95060379345252,0,0,-0.26326060156596043,4.642856803374881,0.18287081266446037,0.13886028154786967,0,0.3687813526887471,34.78976073988596,Medium
CC001,2026-08-02 01:30:00,Route-A,Strawberries,Front-Bottom,5.071175890334461,86.47153890791618,0,0,0.5671793685074489,4.696723063965905,0.25385268641933434,0.3744528263685556,0,0.45397584254116746,30.655344634890795,Medium
CC001,2026-08-02 01:40:00,Route-A,Strawberries,Front-Bottom,4.6309656278667,84.36961106567054,0,0,-0.44021026246776085,4.7172444653828265,0.2401355211653144,0.08627883751612675,0,0.3956924861904958,34.484847895368304,Medium
CC001,2026-08-02 01:50:00,Route-A,Strawberries,Front-Bottom,4.200612799907363,86.26944055692205,0,0,-0.4303528279593367,4.677513640412841,0.30605266047161395,0.4769008405054782,0,0.48449278512021293,39.41850590792339,Medium
CC001,2026-08-02 02:00:00,Route-A,Strawberries,Front-Bottom,4.643079941290534,84.81229205327965,0,0,0.44246714138317067,4.636181317436507,0.2876347313658222,0.006898623854026731,0,0.44509330926591806,35.08628817532411,Medium
CC001,2026-08-02 02:10:00,Route-A,Strawberries,Front-Bottom,5.065908869245929,85.4357069902562,0,0,0.4228289279553952,4.685956608412,0.3365377000474849,0.37995226083392897,0,0.46038541936154004,31.94390086595793,Medium
CC001,2026-08-02 02:20:00,Route-A,Strawberries,Front-Bottom,4.679786188667406,85.0740044809709,0,0,-0.3861226805785227,4.715254886218732,0.3249819638815111,0.03546869755132587,0,0.4189842005583385,35.31002272877144,Medium
CC001,2026-08-02 02:30:00,Route-A,Strawberries,Front-Bottom,4.63356063713875,85.49271644998247,0,0,-0.04622555152865626,4.642319010686113,0.27427822435080673,0.008758373547363085,0,0.38807183624823294,34.9732008581569,Medium
CC001,2026-08-02 02:40:00,Route-A,Strawberries,Front-Bottom,4.721082114492056,84.34844636934373,0,0,0.08752147735330595,4.657338425123673,0.2759941854911351,0.06374368936838248,0,0.39322640694689687,34.19666006618985,Medium
CC001,2026-08-02 02:50:00,Route-A,Strawberries,Front-Bottom,4.523577525049659,85.4001374770715,0,0,-0.19750458944239657,4.711165879314056,0.18588881883332764,0.18758835426439635,0,0.36495569549093043,34.65553830287805,Medium
CC001,2026-08-02 03:00:00,Route-A,Strawberries,Front-Bottom,4.708853347480912,85.93186486819616,0,0,0.18527582243125273,4.722128113679118,0.18298737343846286,0.013274766198206223,0,0.37558164542944367,32.91365491633525,Medium
CC001,2026-08-02 03:10:00,Route-A,Strawberries,Front-Bottom,4.320072743784345,84.84039761531595,0,0,-0.3887806036965671,4.597822092768855,0.15373567298803448,0.27774934898450976,0,0.41805268206712226,36.038701610130694,Medium
CC001,2026-08-02 03:20:00,Route-A,Strawberries,Front-Bottom,4.532780409897368,84.33775736107731,0,0,0.21270766611302339,4.573321129640515,0.1497222829604269,0.04054071974314688,0,0.3912025051173732,34.028680487013865,Medium
CC001,2026-08-02 03:30:00,Route-A,Strawberries,Front-Bottom,4.649948596943907,85.78640318028664,0,0,0.11716818704653864,4.5760524562747085,0.15118334543528078,0.07389614066919847,0,0.3611581673913058,32.9765547095434,Medium
CC001,2026-08-02 03:40:00,Route-A,Strawberries,Front-Bottom,4.686724941995101,85.53541128994384,0,0,0.036776345051194426,4.570326260858549,0.14512069537749817,0.11639868113655272,0,0.3587863961716755,32.54849846237405,Medium
CC001,2026-08-02 03:50:00,Route-A,Strawberries,Front-Bottom,4.682751907671782,85.9100902049925,0,0,-0.003973034323319524,4.596855324628902,0.14935288115647274,0.08589658304287973,0,0.3587254861305246,32.64840073035576,Medium
