shipment_id,timestamp,route,product_type,sensor_position,temperature_c,humidity_pct,simulated_excursion
CC001,2026-08-01 09:00:00,Route-A,Strawberries,Rear-Bottom,5.021908474127525,83.68768768771423,0
CC001,2026-08-01 09:10:00,Route-A,Strawberries,Front-Top,4.575547771148841,83.2075290905892,0
CC001,2026-08-01 09:10:00,Route-A,Strawberries,Front-Bottom,4.7257134502391,83.14164498772676,0
CC001,2026-08-01 09:10:00,Route-A,Strawberries,Middle-Top,4.942146028257915,84.75789799140469,0
CC001,2026-08-01 09:10:00,Route-A,Strawberries,Middle-Bottom,5.5302087795981985,84.46129599717183,0
CC001,2026-08-01 09:10:00,Route-A,Strawberries,Rear-Top,4.741945205185243,84.35860741751931,0
CC001,2026-08-01 09:10:00,Route-A,Strawberries,Rear-Bottom,5.170949228884536,83.74274163453676,0
CC001,2026-08-01 09:20:00,Route-A,Strawberries,Front-Top,4.847360930265257,84.3167385566364,0
CC001,2026-08-01 09:20:00,Route-A,Strawberries,Front-Bottom,4.589066813214835,83.0345264981316,0
CC001,2026-08-01 09:20:00,Route-A,Strawberries,Middle-Top,4.885803629576183,85.44435549893058,0
CC001,2026-08-01 09:20:00,Route-A,Strawberries,Middle-Bottom,5.192377600707631,83.85729764044724,0
CC001,2026-08-01 09:20:00,Route-A,Strawberries,Rear-Top,4.961763471521653,83.69914631424963,0
CC001,2026-08-01 09:20:00,Route-A,Strawberries,Rear-Bottom,5.1076348864630905,84.79374700204009,0
CC001,2026-08-01 09:30:00,Route-A,Strawberries,Front-Top,4.832873849497226,84.5117506959596,0
CC001,2026-08-01 09:30:00,Route-A,Strawberries,Front-Bottom,4.777853452475484,83.78393363288492,0
CC001,2026-08-01 09:30:00,Route-A,Strawberries,Middle-Top,4.823293680718522,83.38436098504842,0
CC001,2026-08-01 09:30:00,Route-A,Strawberries,Middle-Bottom,5.056256532369843,85.3476488991728,0
CC001,2026-08-01 09:30:00,Route-A,Strawberries,Rear-Top,5.123835808480083,84.44236331740727,0
CC001,2026-08-01 09:30:00,Route-A,Strawberries,Rear-Bottom,5.304679557425356,83.95463595810187,0
CC001,2026-08-01 09:40:00,Route-A,Strawberries,Front-Top,4.752000427104472,85.35266577734731,0
CC001,2026-08-01 09:40:00,Route-A,Strawberries,Front-Bottom,4.574419842471691,83.31992514347816,0
CC001,2026-08-01 09:40:00,Route-A,Strawberries,Middle-Top,5.225084097922375,84.1519731336523,0
CC001,2026-08-01 09:40:00,Route-A,Strawberries,Middle-Bottom,5.297884240784977,83.50270460551968,0
CC001,2026-08-01 09:40:00,Route-A,Strawberries,Rear-Top,5.270623091225409,84.00141299694842,0
CC001,2026-08-01 09:40:00,Route-A,Strawberries,Rear-Bottom,5.245404546446968,84.51393876710938,0
CC001,2026-08-01 09:50:00,Route-A,Strawberries,Front-Top,4.700682591373884,84.76360226435837,0
CC001,2026-08-01 09:50:00,Route-A,Strawberries,Front-Bottom,4.795607995784149,83.72258391985956,0
CC001,2026-08-01 09:50:00,Route-A,Strawberries,Middle-Top,4.7663098820843945,84.078958700574,0
CC001,2026-08-01 09:50:00,Route-A,Strawberries,Middle-Bottom,4.805626618938447,84.33428715388067,0
CC001,2026-08-01 09:50:00,Route-A,Strawberries,Rear-Top,5.252309861872437,83.97392650573106,0
CC001,2026-08-01 09:50:00,Route-A,Strawberries,Rear-Bottom,5.464873716686398,84.68952591496732,0
CC001,2026-08-01 10:00:00,Route-A,Strawberries,Front-Top,4.666031006895974,83.86073668691836,0
CC001,2026-08-01 10:00:00,Route-A,Strawberries,Front-Bottom,4.857491451589776,84.47149786600545,0
CC001,2026-08-01 10:00:00,Route-A,Strawberries,Middle-Top,4.950130189853973,84.50765634618509,0
CC001,2026-08-01 10:00:00,Route-A,Strawberries,Middle-Bottom,5.391674059191655,83.75062616969667,0
CC001,2026-08-01 10:00:00,Route-A,Strawberries,Rear-Top,4.910422468830294,83.93440160531341,0
CC001,2026-08-01 10:00:00,Route-A,Strawberries,Rear-Bottom,5.510895680920838,83.83753782866732,0
CC001,2026-08-01 10:10:00,Route-A,Strawberries,Front-Top,4.316698680139284,84.26891063654345,0
CC001,2026-08-01 10:10:00,Route-A,Strawberries,Front-Bottom,4.727911608566349,83.76897423620757,0
CC001,2026-08-01 10:10:00,Route-A,Strawberries,Middle-Top,4.626819595048048,83.35584510915119,0
CC001,2026-08-01 10:10:00,Route-A,Strawberries,Middle-Bottom,4.831474640862916,83.61502687600664,0
CC001,2026-08-01 10:10:00,Route-A,Strawberries,Rear-Top,5.7061227959555145,83.56268014074715,0
CC001,2026-08-01 10:10:00,Route-A,Strawberries,Rear-Bottom,5.364690704661533,85.5928651320088,0
CC001,2026-08-01 10:20:00,Route-A,Strawberries,Front-Top,4.668325677477056,84.96160825817763,0
CC001,2026-08-01 10:20:00,Route-A,Strawberries,Front-Bottom,4.764767596925219,84.32379587977319,0
CC001,2026-08-01 10:20:00,Route-A,Strawberries,Middle-Top,4.909604415831197,84.23100071192815,0
CC001,2026-08-01 10:20:00,Route-A,Strawberries,Middle-Bottom,4.9725167903592125,84.74754892071601,0
CC001,2026-08-01 10:20:00,Route-A,Strawberries,Rear-Top,5.22045296872696,84.66370144081385,0
CC001,2026-08-01 10:20:00,Route-A,Strawberries,Rear-Bottom,5.31249088050309,83.91238133145443,0
CC001,2026-08-01 10:30:00,Route-A,Strawberries,Front-Top,4.7041178314717484,85.91718597576083,0
CC001,2026-08-01 10:30:00,Route-A,Strawberries,Front-Bottom,4.911081798646347,83.91782811272309,0
CC001,2026-08-01 10:30:00,Route-A,Strawberries,Middle-Top,5.008637808229645,83.67328012912103,0
CC001,2026-08-01 10:30:00,Route-A,Strawberries,Middle-Bottom,5.128924279712661,84.78806854188355,0
CC001,2026-08-01 10:30:00,Route-A,Strawberries,Rear-Top,5.368568345866649,84.77006239625948,0
CC001,2026-08-01 10:30:00,Route-A,Strawberries,Rear-Bottom,5.236754953845185,84.63657020255899,0
CC001,2026-08-01 10:40:00,Route-A,Strawberries,Front-Top,4.678073608442343,84.41380980898185,0
CC001,2026-08-01 10:40:00,Route-A,Strawberries,Front-Bottom,4.878125674065427,85.51629597772323,0
CC001,2026-08-01 10:40:00,Route-A,Strawberries,Middle-Top,4.92803137427524,84.60981029158873,0
CC001,2026-08-01 10:40:00,Route-A,Strawberries,Middle-Bottom,5.02371979724915,83.25654634889301,0
CC001,2026-08-01 10:40:00,Route-A,Strawberries,Rear-Top,5.521587460436536,83.41254861318673,0
CC001,2026-08-01 10:40:00,Route-A,Strawberries,Rear-Bottom,5.271529881724862,84.44332455454783,0
CC001,2026-08-01 10:50:00,Route-A,Strawberries,Front-Top,4.679371211814312,85.43033976966174,0
CC001,2026-08-01 10:50:00,Route-A,Strawberries,Front-Bottom,5.171389411812159,85.34449687565686,0
CC001,2026-08-01 10:50:00,Route-A,Strawberries,Middle-Top,5.293481537548573,84.82760376448928,0
CC001,2026-08-01 10:50:00,Route-A,Strawberries,Middle-Bottom,5.0461905512021215,84.56689062447391,0
CC001,2026-08-01 10:50:00,Route-A,Strawberries,Rear-Top,5.397698431065442,83.69549601719207,0
CC001,2026-08-01 10:50:00,Route-A,Strawberries,Rear-Bottom,5.3052561324874405,85.3401815187996,0
CC001,2026-08-01 11:00:00,Route-A,Strawberries,Front-Top,5.076065158339273,85.06566769121123,0
CC001,2026-08-01 11:00:00,Route-A,Strawberries,Front-Bottom,4.856297278841173,83.7337203725978,0
CC001,2026-08-01 11:00:00,Route-A,Strawberries,Middle-Top,5.260369967952658,85.00039907504257,0
CC001,2026-08-01 11:00:00,Route-A,Strawberries,Middle-Bottom,4.925879724003576,84.57707287242756,0
CC001,2026-08-01 11:00:00,Route-A,Strawberries,Rear-Top,5.107543600031463,84.77253203750004,0
CC001,2026-08-01 11:00:00,Route-A,Strawberries,Rear-Bottom,5.457925914963248,82.9502227513955,0
CC001,2026-08-01 11:10:00,Route-A,Strawberries,Front-Top,4.769949883233987,84.87741183222326,0
CC001,2026-08-01 11:10:00,Route-A,Strawberries,Front-Bottom,4.50560095022727,84.1739162348286,0
CC001,2026-08-01 11:10:00,Route-A,Strawberries,Middle-Top,4.712296848150413,85.62085296609983,0
CC001,2026-08-01 11:10:00,Route-A,Strawberries,Middle-Bottom,5.269368957503935,84.18802806939712,0
CC001,2026-08-01 11:10:00,Route-A,Strawberries,Rear-Top,5.429308720130149,84.75070324655839,0
CC001,2026-08-01 11:10:00,Route-A,Strawberries,Rear-Bottom,5.405645623122833,83.98334694714481,0
CC001,2026-08-01 11:20:00,Route-A,Strawberries,Front-Top,4.7380171887727744,84.88936050872202,0
CC001,2026-08-01 11:20:00,Route-A,Strawberries,Front-Bottom,4.694934749858085,84.53347848245087,0
CC001,2026-08-01 11:20:00,Route-A,Strawberries,Middle-Top,4.871625363427937,84.04540979157134,0
CC001,2026-08-01 11:20:00,Route-A,Strawberries,Middle-Bottom,5.277460578901556,84.62898304256703,0
CC001,2026-08-01 11:20:00,Route-A,Strawberries,Rear-Top,5.399694161476173,85.21025885049762,0
CC001,2026-08-01 11:20:00,Route-A,Strawberries,Rear-Bottom,5.7844488026764935,84.47737162146834,0
CC001,2026-08-01 11:30:00,Route-A,Strawberries,Front-Top,5.062569920699956,84.33361100135646,0
CC001,2026-08-01 11:30:00,Route-A,Strawberries,Front-Bottom,5.129523258901766,83.53241892428498,0
CC001,2026-08-01 11:30:00,Route-A,Strawberries,Middle-Top,4.725574106945477,84.09810520000843,0
CC001,2026-08-01 11:30:00,Route-A,Strawberries,Middle-Bottom,5.228157947333169,84.84739252855623,0
CC001,2026-08-01 11:30:00,Route-A,Strawberries,Rear-Top,4.837985517032994,84.6920481127995,0
CC001,2026-08-01 11:30:00,Route-A,Strawberries,Rear-Bottom,5.456493574535861,85.14536814138113,0
CC001,2026-08-01 11:40:00,Route-A,Strawberries,Front-Top,4.662748218556974,84.78349182707889,0
CC001,2026-08-01 11:40:00,Route-A,Strawberries,Front-Bottom,4.943233758533572,85.05776811855884,0
CC001,2026-08-01 11:40:00,Route-A,Strawberries,Middle-Top,4.989645656703197,84.82446609229768,0
CC001,2026-08-01 11:40:00,Route-A,Strawberries,Middle-Bottom,5.071102300192436,85.0515399036503,0
CC001,2026-08-01 11:40:00,Route-A,Strawberries,Rear-Top,5.240818121073795,85.26738615405466,0
CC001,2026-08-01 11:40:00,Route-A,Strawberries,Rear-Bottom,5.148610692139402,83.64919304642784,0
CC001,2026-08-01 11:50:00,Route-A,Strawberries,Front-Top,4.667891701864079,85.24374210986636,0
CC001,2026-08-01 11:50:00,Route-A,Strawberries,Front-Bottom,4.945581515841544,85.4815906277545,0
CC001,2026-08-01 11:50:00,Route-A,Strawberries,Middle-Top,5.017534472841306,85.66664850275552,0
CC001,2026-08-01 11:50:00,Route-A,Strawberries,Middle-Bottom,4.999247620803067,84.30305813351784,0
CC001,2026-08-01 11:50:00,Route-A,Strawberries,Rear-Top,5.110115207419953,84.46852669840484,0
CC001,2026-08-01 11:50:00,Route-A,Strawberries,Rear-Bottom,5.699717870701887,83.75161131929302,0
CC001,2026-08-01 12:00:00,Route-A,Strawberries,Front-Top,4.610510463177638,85.08352226541791,0
CC001,2026-08-01 12:00:00,Route-A,Strawberries,Front-Bottom,4.588245323573439,85.40104219759161,0
CC001,2026-08-01 12:00:00,Route-A,Strawberries,Middle-Top,4.941706329318754,84.0024076155909,0
CC001,2026-08-01 12:00:00,Route-A,Strawberries,Middle-Bottom,5.234828651551078,84.6187632648382,0
CC001,2026-08-01 12:00:00,Route-A,Strawberries,Rear-Top,5.342954305933185,85.67569746236339,0
CC001,2026-08-01 12:00:00,Route-A,Strawberries,Rear-Bottom,5.131973965193762,85.49828999509407,0
CC001,2026-08-01 12:10:00,Route-A,Strawberries,Front-Top,5.006083173975018,85.0513617362343,0
CC001,2026-08-01 12:10:00,Route-A,Strawberries,Front-Bottom,4.988236194879423,86.14870654909498,0
CC001,2026-08-01 12:10:00,Route-A,Strawberries,Middle-Top,5.057945138274991,84.89513117232852,0
CC001,2026-08-01 12:10:00,Route-A,Strawberries,Middle-Bottom,5.013237548052967,85.01614701783934,0
CC001,2026-08-01 12:10:00,Route-A,Strawberries,Rear-Top,5.341960012013449,84.19963959284199,0
CC001,2026-08-01 12:10:00,Route-A,Strawberries,Rear-Bottom,5.032319515472657,84.00082887791385,0
CC001,2026-08-01 12:20:00,Route-A,Strawberries,Front-Top,4.760143057697903,86.1704778493384,0
CC001,2026-08-01 12:20:00,Route-A,Strawberries,Front-Bottom,4.759741142353187,85.0578119523534,0
CC001,2026-08-01 12:20:00,Route-A,Strawberries,Middle-Top,5.001732052447463,84.9441439902285,0
CC001,2026-08-01 12:20:00,Route-A,Strawberries,Middle-Bottom,5.111851016195557,85.55911210855179,0
CC001,2026-08-01 12:20:00,Route-A,Strawberries,Rear-Top,5.294058574519888,86.63278764425482,0
CC001,2026-08-01 12:20:00,Route-A,Strawberries,Rear-Bottom,5.670896154483791,84.87848016035898,0
CC001,2026-08-01 12:30:00,Route-A,Strawberries,Front-Top,4.809964335060525,84.72619126567967,0
CC001,2026-08-01 12:30:00,Route-A,Strawberries,Front-Bottom,5.017639554663568,84.24940054006458,0
CC001,2026-08-01 12:30:00,Route-A,Strawberries,Middle-Top,5.170432773950221,85.31138623791402,0
CC001,2026-08-01 12:30:00,Route-A,Strawberries,Middle-Bottom,5.24616096335391,84.64510245900563,0
CC001,2026-08-01 12:30:00,Route-A,Strawberries,Rear-Top,5.2446241600528545,85.50035956032022,0
CC001,2026-08-01 12:30:00,Route-A,Strawberries,Rear-Bottom,5.359775983789852,83.45190817590782,0
CC001,2026-08-01 12:40:00,Route-A,Strawberries,Front-Top,5.072749103119945,85.50279643115678,0
CC001,2026-08-01 12:40:00,Route-A,Strawberries,Front-Bottom,4.67680327966608,82.80099675728744,0
CC001,2026-08-01 12:40:00,Route-A,Strawberries,Middle-Top,5.502928603957974,85.18058593380115,0
CC001,2026-08-01 12:40:00,Route-A,Strawberries,Middle-Bottom,5.270968339463496,83.78349609668048,0
CC001,2026-08-01 12:40:00,Route-A,Strawberries,Rear-Top,5.325159846896274,84.81589648750186,0
CC001,2026-08-01 12:40:00,Route-A,Strawberries,Rear-Bottom,5.489290042475931,85.3439951564522,0
CC001,2026-08-01 12:50:00,Route-A,Strawberries,Front-Top,4.99572432202886,86.04673073708118,0
CC001,2026-08-01 12:50:00,Route-A,Strawberries,Front-Bottom,4.79433233048634,85.84152390916854,0
CC001,2026-08-01 12:50:00,Route-A,Strawberries,Middle-Top,5.326805399086941,84.59669987541986,0
CC001,2026-08-01 12:50:00,Route-A,Strawberries,Middle-Bottom,5.217784995539941,85.08723505007028,0
CC001,2026-08-01 12:50:00,Route-A,Strawberries,Rear-Top,5.248998862575009,84.24768940659692,0
CC001,2026-08-01 12:50:00,Route-A,Strawberries,Rear-Bottom,5.515537659630725,83.81044352321803,0
CC001,2026-08-01 13:00:00,Route-A,Strawberries,Front-Top,4.743791810568771,85.73985710214357,0
CC001,2026-08-01 13:00:00,Route-A,Strawberries,Front-Bottom,4.819188808221215,83.75586053376621,0
CC001,2026-08-01 13:00:00,Route-A,Strawberries,Middle-Top,5.125350509939575,84.81092960181525,0
CC001,2026-08-01 13:00:00,Route-A,Strawberries,Middle-Bottom,5.172117370891553,85.07876000806404,0
CC001,2026-08-01 13:00:00,Route-A,Strawberries,Rear-Top,5.4480035831017934,85.40025441889992,0
CC001,2026-08-01 13:00:00,Route-A,Strawberries,Rear-Bottom,5.5409466674351915,85.14388084019613,0
CC001,2026-08-01 13:10:00,Route-A,Strawberries,Front-Top,4.831530817907045,84.75093682365195,0
CC001,2026-08-01 13:10:00,Route-A,Strawberries,Front-Bottom,4.781400487992486,84.09476482516541,0
CC001,2026-08-01 13:10:00,Route-A,Strawberries,Middle-Top,4.994728981537863,84.34373695722452,0
CC001,2026-08-01 13:10:00,Route-A,Strawberries,Middle-Bottom,5.267380891826085,85.00169451747267,0
CC001,2026-08-01 13:10:00,Route-A,Strawberries,Rear-Top,5.48924099022009,85.48348394709683,0
CC001,2026-08-01 13:10:00,Route-A,Strawberries,Rear-Bottom,5.329682862656848,85.34979462106702,0
CC001,2026-08-01 13:20:00,Route-A,Strawberries,Front-Top,4.59276075025469,84.94739740278223,0
CC001,2026-08-01 13:20:00,Route-A,Strawberries,Front-Bottom,4.811478595381603,85.12787395695752,0
CC001,2026-08-01 13:20:00,Route-A,Strawberries,Middle-Top,5.333937154951589,85.86854857151292,0
CC001,2026-08-01 13:20:00,Route-A,Strawberries,Middle-Bottom,5.278845437760431,83.3080382059114,0
CC001,2026-08-01 13:20:00,Route-A,Strawberries,Rear-Top,5.280543451322014,84.24449046697251,0
CC001,2026-08-01 13:20:00,Route-A,Strawberries,Rear-Bottom,5.812937032484037,84.1713532783708,0
CC001,2026-08-01 13:30:00,Route-A,Strawberries,Front-Top,4.90179394494514,86.15142342502092,0
CC001,2026-08-01 13:30:00,Route-A,Strawberries,Front-Bottom,5.024239740664602,86.29855131664037,0
CC001,2026-08-01 13:30:00,Route-A,Strawberries,Middle-Top,5.023108763213782,83.8674107173457,0
CC001,2026-08-01 13:30:00,Route-A,Strawberries,Middle-Bottom,5.143164049486401,84.6592302320724,0
CC001,2026-08-01 13:30:00,Route-A,Strawberries,Rear-Top,5.382911988217103,83.7811686793217,0
CC001,2026-08-01 13:30:00,Route-A,Strawberries,Rear-Bottom,5.355456238925335,85.91575517293006,0
CC001,2026-08-01 13:40:00,Route-A,Strawberries,Front-Top,4.750580873716113,85.43065135831543,0
CC001,2026-08-01 13:40:00,Route-A,Strawberries,Front-Bottom,5.065829510183033,83.87194110858289,0
CC001,2026-08-01 13:40:00,Route-A,Strawberries,Middle-Top,4.918996175373124,85.21655250886404,0
CC001,2026-08-01 13:40:00,Route-A,Strawberries,Middle-Bottom,5.305509611232266,84.48723999773709,0
CC001,2026-08-01 13:40:00,Route-A,Strawberries,Rear-Top,5.473659249241347,85.22101039592599,0
CC001,2026-08-01 13:40:00,Route-A,Strawberries,Rear-Bottom,5.726383817498307,84.74340253565343,0
CC001,2026-08-01 13:50:00,Route-A,Strawberries,Front-Top,4.919098535203521,84.64585747065682,0
CC001,2026-08-01 13:50:00,Route-A,Strawberries,Front-Bottom,4.894672692131722,84.7914767989955,0
CC001,2026-08-01 13:50:00,Route-A,Strawberries,Middle-Top,4.923388625169134,83.39067739289621,0
CC001,2026-08-01 13:50:00,Route-A,Strawberries,Middle-Bottom,5.689573146090632,84.79593513873232,0
CC001,2026-08-01 13:50:00,Route-A,Strawberries,Rear-Top,5.294806998906102,84.87926755965839,0
CC001,2026-08-01 13:50:00,Route-A,Strawberries,Rear-Bottom,5.270284267075439,85.48531642428038,0
CC001,2026-08-01 14:00:00,Route-A,Strawberries,Front-Top,4.606983189074055,85.59636190925407,0
CC001,2026-08-01 14:00:00,Route-A,Strawberries,Front-Bottom,5.026929060480201,84.87079658361971,0
CC001,2026-08-01 14:00:00,Route-A,Strawberries,Middle-Top,5.2267224186958705,83.8954540732126,0
CC001,2026-08-01 14:00:00,Route-A,Strawberries,Middle-Bottom,5.165692689738223,86.40040170613689,0
CC001,2026-08-01 14:00:00,Route-A,Strawberries,Rear-Top,5.656195970643044,84.33430570862025,0
CC001,2026-08-01 14:00:00,Route-A,Strawberries,Rear-Bottom,5.533468248123951,84.4985911235623,0
CC001,2026-08-01 14:10:00,Route-A,Strawberries,Front-Top,5.099266961751043,84.90709583544904,0
CC001,2026-08-01 14:10:00,Route-A,Strawberries,Front-Bottom,4.997852262355415,84.50205386209491,0
CC001,2026-08-01 14:10:00,Route-A,Strawberries,Middle-Top,5.106327772578033,83.93979347723881,0
CC001,2026-08-01 14:10:00,Route-A,Strawberries,Middle-Bottom,5.327785601515949,84.7678469411309,0
CC001,2026-08-01 14:10:00,Route-A,Strawberries,Rear-Top,5.502285497710819,85.32440885714163,0
CC001,2026-08-01 14:10:00,Route-A,Strawberries,Rear-Bottom,5.243984133130871,85.71881555586971,0
CC001,2026-08-01 14:20:00,Route-A,Strawberries,Front-Top,5.314670525084542,85.45422240782545,0
CC001,2026-08-01 14:20:00,Route-A,Strawberries,Front-Bottom,4.9757550867818665,85.73183349575855,0
CC001,2026-08-01 14:20:00,Route-A,Strawberries,Middle-Top,5.351112615743143,84.7951643456719,0
CC001,2026-08-01 14:20:00,Route-A,Strawberries,Middle-Bottom,5.155650019702938,84.85530515765723,0
CC001,2026-08-01 14:20:00,Route-A,Strawberries,Rear-Top,5.508146424013626,86.20895249692572,0
CC001,2026-08-01 14:20:00,Route-A,Strawberries,Rear-Bottom,5.409342843198652,85.37994444542686,0
CC001,2026-08-01 14:30:00,Route-A,Strawberries,Front-Top,5.061707578698024,83.60969063864641,0
CC001,2026-08-01 14:30:00,Route-A,Strawberries,Front-Bottom,4.869502981019783,83.56168553340945,0
CC001,2026-08-01 14:30:00,Route-A,Strawberries,Middle-Top,4.965609820280577,85.04516148391657,0
CC001,2026-08-01 14:30:00,Route-A,Strawberries,Middle-Bottom,5.206227003918516,84.46436513788994,0
CC001,2026-08-01 14:30:00,Route-A,Strawberries,Rear-Top,5.559189172992286,84.50276357079932,0
CC001,2026-08-01 14:30:00,Route-A,Strawberries,Rear-Bottom,5.590876733802204,85.03085946106819,0
CC001,2026-08-01 14:40:00,Route-A,Strawberries,Front-Top,4.892160866944848,85.70243730480085,0
CC001,2026-08-01 14:40:00,Route-A,Strawberries,Front-Bottom,5.012442052326114,85.06378974108394,0
CC001,2026-08-01 14:40:00,Route-A,Strawberries,Middle-Top,4.853191258851638,85.69129707583042,0
CC001,2026-08-01 14:40:00,Route-A,Strawberries,Middle-Bottom,5.070606838771482,85.14394749529183,0
CC001,2026-08-01 14:40:00,Route-A,Strawberries,Rear-Top,4.964084477301055,84.16362566820582,0
CC001,2026-08-01 14:40:00,Route-A,Strawberries,Rear-Bottom,5.75762948547766,85.40908363918166,0
CC001,2026-08-01 14:50:00,Route-A,Strawberries,Front-Top,4.693407760639893,84.45241916833805,0
CC001,2026-08-01 14:50:00,Route-A,Strawberries,Front-Bottom,5.029126105650994,85.6202114542323,0
CC001,2026-08-01 14:50:00,Route-A,Strawberries,Middle-Top,5.188702596844447,85.346777640461,0
CC001,2026-08-01 14:50:00,Route-A,Strawberries,Middle-Bottom,5.403898216832618,84.10218388495318,0
CC001,2026-08-01 14:50:00,Route-A,Strawberries,Rear-Top,5.558950897659885,86.06750184631078,0
CC001,2026-08-01 14:50:00,Route-A,Strawberries,Rear-Bottom,5.1638663529044,85.30541865573247,0
CC001,2026-08-01 15:00:00,Route-A,Strawberries,Front-Top,5.225959964065314,85.62179770393757,0
CC001,2026-08-01 15:00:00,Route-A,Strawberries,Front-Bottom,4.861629438141863,85.26840530763602,0
CC001,2026-08-01 15:00:00,Route-A,Strawberries,Middle-Top,4.959680726995951,86.69451835907086,0
CC001,2026-08-01 15:00:00,Route-A,Strawberries,Middle-Bottom,5.466881713067115,84.61579412500018,0
CC001,2026-08-01 15:00:00,Route-A,Strawberries,Rear-Top,5.49752570373676,85.5701713404094,0
CC001,2026-08-01 15:00:00,Route-A,Strawberries,Rear-Bottom,5.616759755742168,85.77839936887959,0
